#HJD          Cam  mag   mag_err  flux (mJy)   flux_err (mJy)
#              (5 sigma limits) 
#Cam: Hawaii=abcd Chile1=defg Chile2=ijkl SAAO=mnop Texas=qrst
2456986.94202	bb	12.83	0.03289329860131522	26.597	0.805
2456988.92295	ba	12.459	0.01644664930065761	39.843	0.603
2456988.92298	bb	12.466	0.021928865734210146	37.194	0.75
2456990.93277	ba	12.785	0.027411082167762682	29.5	0.744
2456990.93279	bb	12.736	0.021928865734210146	28.975	0.585
2456991.78669	ba	12.388	0.021928865734210146	42.52	0.858
2456991.7867	bb	12.381	0.021928865734210146	40.172	0.81
2456992.77272	ba	12.495	0.01644664930065761	38.539	0.583
2456992.77273	bb	12.5	0.021928865734210146	36.026	0.727
2457000.00274	ba	12.448	0.027411082167762682	40.245	1.015
2457002.0052	bb	12.81	0.03289329860131522	27.052	0.819
2457002.00525	ba	12.797	0.03289329860131522	29.177	0.883
2457003.01332	bb	12.478	0.021928865734210146	36.735	0.741
2457003.01338	ba	12.485	0.01644664930065761	38.886	0.588
2457003.89899	ba	12.446	0.021928865734210146	40.312	0.813
2457004.92954	ba	12.816	0.027411082167762682	28.67	0.723
2457008.89901	bb	12.846	0.027411082167762682	26.168	0.66
2457008.89911	ba	12.842	0.03289329860131522	27.984	0.847
2457012.89317	ba	12.865	0.03289329860131522	27.411	0.83
2457013.87895	bb	12.61	0.010964432867105073	32.572	0.329
2457013.87908	ba	12.61	0.010964432867105073	34.679	0.35
2457015.88713	ba	12.666	0.01644664930065761	32.925	0.498
2457017.72226	ba	12.559	0.010964432867105073	36.342	0.367
2457018.70992	ba	12.442	0.01644664930065761	40.469	0.612
2457020.73823	ba	12.807	0.03289329860131522	28.905	0.875
2457030.84898	ba	12.637	0.01644664930065761	33.822	0.512
2457032.85131	bb	12.546	0.01644664930065761	34.512	0.522
2457035.84192	ba	12.797	0.027411082167762682	29.169	0.736
2457036.84462	bb	12.508	0.01644664930065761	35.758	0.541
2457036.84486	ba	12.492	0.01644664930065761	38.658	0.585
2457038.85052	ba	12.838	0.03289329860131522	28.113	0.851
2457039.83368	bb	12.728	0.021928865734210146	29.194	0.589
2457039.83394	ba	12.736	0.021928865734210146	30.873	0.623
2457042.82784	bb	12.87	0.03289329860131522	25.638	0.776
2457042.82811	ba	12.883	0.03837551503486775	26.951	0.952
2457045.82461	bb	12.674	0.01644664930065761	30.694	0.464
2457045.82489	ba	12.67	0.01644664930065761	32.805	0.496
2457047.81908	bb	12.578	0.010964432867105073	33.529	0.338
2457047.81937	ba	12.572	0.010964432867105073	35.9	0.362
2457054.76145	ba	12.73	0.03289329860131522	31.039	0.939
2457055.81581	bb	12.482	0.03289329860131522	36.646	1.109
2457055.81612	ba	12.483	0.021928865734210146	38.973	0.786
2457061.80252	bb	12.868	0.03289329860131522	25.67	0.777
2457061.80286	ba	12.834	0.03289329860131522	28.197	0.853
2457066.8004	bb	12.512	0.01644664930065761	35.653	0.539
2457070.8029	ba	12.527	0.01644664930065761	37.432	0.566
2457072.7909	bb	12.848	0.03289329860131522	26.148	0.791
2457072.79125	ba	12.887	0.03837551503486775	26.855	0.948
2457095.73937	bb	12.89	0.03837551503486775	25.147	0.888
2457095.73969	ba	12.817	0.03289329860131522	28.652	0.867
2457229.11738	ba	12.448	0.021928865734210146	40.244	0.812
2457229.11767	bb	12.462	0.027411082167762682	37.272	0.94
2457234.10924	ba	12.804	0.03837551503486775	28.985	1.023
2457234.10955	bb	12.808	0.04385773146842029	27.102	1.094
2457238.10493	ba	12.891	0.04385773146842029	26.763	1.08
2457238.10525	bb	12.872	0.04385773146842029	25.579	1.032
2457246.10752	ba	12.859	0.03289329860131522	27.565	0.834
2457246.10786	bb	12.858	0.03289329860131522	25.879	0.783
2457256.05124	ba	12.582	0.010964432867105073	35.556	0.359
2457256.05159	bb	12.57	0.010964432867105073	33.787	0.341
2457263.03459	ba	12.477	0.027411082167762682	39.178	0.988
2457263.03495	bb	12.487	0.027411082167762682	36.446	0.919
2457265.06408	ba	12.778	0.03289329860131522	29.71	0.899
2457265.06444	bb	12.774	0.03289329860131522	27.96	0.846
2457274.12316	ba	12.451	0.01644664930065761	40.127	0.607
2457274.12352	bb	12.471	0.01644664930065761	36.97	0.559
2457284.978	ba	12.534	0.01644664930065761	37.186	0.563
2457284.97835	bb	12.526	0.021928865734210146	35.14	0.709
2457289.01431	ba	12.494	0.01644664930065761	38.58	0.584
2457289.01465	bb	12.494	0.01644664930065761	36.215	0.548
2457303.13869	bb	12.652	0.01644664930065761	31.291	0.473
2457305.04561	ba	12.603	0.010964432867105073	34.899	0.352
2457305.0459	bb	12.612	0.010964432867105073	32.458	0.327
2457308.91084	ba	12.679	0.021928865734210146	32.539	0.656
2457308.91112	bb	12.684	0.01644664930065761	30.412	0.46
2457310.9555	ba	12.585	0.005482216433552537	35.488	0.179
2457310.95577	bb	12.59	0.010964432867105073	33.144	0.334
2457313.94272	ba	12.809	0.027411082167762682	28.866	0.728
2457313.94298	bb	12.79	0.027411082167762682	27.575	0.695
2457316.88904	ba	12.853	0.03837551503486775	27.712	0.978
2457316.88928	bb	12.85	0.03837551503486775	26.092	0.921
2457319.02778	ba	12.475	0.01644664930065761	39.269	0.594
2457319.02802	bb	12.494	0.01644664930065761	36.186	0.548
2457319.87959	ba	12.543	0.01644664930065761	36.873	0.558
2457319.87982	bb	12.578	0.027411082167762682	33.514	0.845
2457321.87884	ba	12.645	0.027411082167762682	33.559	0.846
2457321.87906	bb	12.676	0.03837551503486775	30.637	1.082
2457329.05473	ba	12.783	0.027411082167762682	29.566	0.746
2457329.05491	bb	12.768	0.027411082167762682	28.137	0.71
2457329.92722	ba	12.543	0.01644664930065761	36.864	0.558
2457329.9274	bb	12.546	0.01644664930065761	34.51	0.522
2457342.82052	ba	12.685	0.021928865734210146	32.364	0.653
2457344.88188	ba	12.589	0.010964432867105073	35.34	0.356
2457344.88196	bb	12.592	0.010964432867105073	33.076	0.334
2457356.85774	ba	12.469	0.01644664930065761	39.47	0.597
2457356.85775	bb	12.484	0.021928865734210146	36.575	0.738
2457359.0108	bb	12.806	0.03289329860131522	27.177	0.822
2457359.0108	ba	12.797	0.027411082167762682	29.184	0.736
2457361.03034	bb	12.498	0.01644664930065761	36.106	0.546
2457361.03036	ba	12.467	0.01644664930065761	39.555	0.599
2457362.00731	bb	12.824	0.027411082167762682	26.722	0.674
2457362.00732	ba	12.827	0.03289329860131522	28.382	0.859
2457362.96203	bb	12.753	0.027411082167762682	28.526	0.719
2457362.96206	ba	12.75	0.021928865734210146	30.464	0.615
2457363.84339	bb	12.518	0.01644664930065761	35.431	0.536
2457363.84342	ba	12.531	0.010964432867105073	37.298	0.376
2457364.9208	bb	12.516	0.01644664930065761	35.47	0.537
2457364.92084	ba	12.507	0.01644664930065761	38.115	0.577
2457366.83347	bb	12.7	0.021928865734210146	29.947	0.604
2457366.83352	ba	12.705	0.021928865734210146	31.76	0.641
2457368.85626	bb	12.554	0.01644664930065761	34.29	0.519
2457368.85633	ba	12.561	0.010964432867105073	36.253	0.366
2457370.85625	bb	12.656	0.01644664930065761	31.223	0.472
2457370.85633	ba	12.664	0.01644664930065761	32.995	0.499
2457374.7732	bb	12.604	0.010964432867105073	32.756	0.33
2457374.7733	ba	12.606	0.010964432867105073	34.8	0.351
2457382.85752	bb	12.484	0.027411082167762682	36.535	0.921
2457382.85767	ba	12.486	0.027411082167762682	38.86	0.98
2457384.76865	bb	12.856	0.03289329860131522	25.972	0.786
2457384.76881	ba	12.874	0.03289329860131522	27.192	0.823
2457387.95766	bb	12.688	0.021928865734210146	30.278	0.611
2457387.95783	ba	12.692	0.021928865734210146	32.145	0.649
2457388.94653	bb	12.828	0.03289329860131522	26.614	0.805
2457388.94671	ba	12.807	0.03289329860131522	28.921	0.875
2457389.93555	bb	12.59	0.010964432867105073	33.176	0.335
2457389.93574	ba	12.583	0.005482216433552537	35.546	0.179
2457391.94383	bb	12.784	0.027411082167762682	27.714	0.699
2457391.94403	ba	12.776	0.027411082167762682	29.747	0.75
2457394.93368	ba	12.487	0.01644664930065761	38.811	0.587
2457396.83814	bb	12.734	0.021928865734210146	29.04	0.586
2457396.83836	ba	12.723	0.021928865734210146	31.244	0.63
2457398.80778	bb	12.524	0.01644664930065761	35.258	0.533
2457398.80801	ba	12.516	0.010964432867105073	37.808	0.381
2457401.78235	bb	12.484	0.01644664930065761	36.581	0.554
2457401.78259	ba	12.483	0.01644664930065761	38.968	0.59
2457403.88744	bb	12.852	0.03289329860131522	26.022	0.787
2457403.8877	ba	12.821	0.03289329860131522	28.532	0.863
2457409.76627	bb	12.455	0.027411082167762682	37.533	0.947
2457409.76655	ba	12.453	0.021928865734210146	40.06	0.808
2457411.79193	bb	12.738	0.03289329860131522	28.909	0.875
2457411.79222	ba	12.74	0.03289329860131522	30.762	0.931
2457413.88169	bb	12.522	0.021928865734210146	35.298	0.712
2457413.88198	ba	12.516	0.01644664930065761	37.8	0.572
2457415.87475	bb	12.678	0.021928865734210146	30.552	0.616
2457415.87505	ba	12.689	0.021928865734210146	32.229	0.65
2457416.79505	bb	12.47	0.01644664930065761	36.996	0.56
2457416.79535	ba	12.475	0.01644664930065761	39.251	0.594
2457418.7727	bb	12.874	0.03289329860131522	25.519	0.772
2457418.77301	ba	12.889	0.03837551503486775	26.811	0.947
2457420.86095	bb	12.436	0.021928865734210146	38.206	0.771
2457420.86126	ba	12.449	0.01644664930065761	40.211	0.608
2457422.85715	bb	12.804	0.027411082167762682	27.219	0.686
2457422.85748	ba	12.814	0.03289329860131522	28.721	0.869
2457423.84848	bb	12.546	0.01644664930065761	34.512	0.522
2457423.8488	ba	12.574	0.010964432867105073	35.844	0.362
2457424.84666	bb	12.446	0.01644664930065761	37.835	0.572
2457424.84699	ba	12.427	0.01644664930065761	41.029	0.621
2457427.83591	bb	12.494	0.01644664930065761	36.213	0.548
2457427.83625	ba	12.506	0.01644664930065761	38.138	0.577
2457428.82836	bb	12.478	0.01644664930065761	36.733	0.556
2457428.8287	ba	12.441	0.01644664930065761	40.522	0.613
2457437.81333	bb	12.826	0.03837551503486775	26.7	0.943
2457439.8007	bb	12.412	0.027411082167762682	39.04	0.985
2457441.78987	ba	12.776	0.03289329860131522	29.762	0.901
2457443.80408	ba	12.481	0.021928865734210146	39.041	0.788
2457445.78246	bb	12.704	0.021928865734210146	29.832	0.602
2457445.78281	ba	12.706	0.021928865734210146	31.722	0.64
2457447.77865	bb	12.538	0.01644664930065761	34.789	0.526
2457447.77901	ba	12.537	0.010964432867105073	37.073	0.374
2457448.76742	bb	12.849	0.03289329860131522	26.105	0.79
2457448.76777	ba	12.846	0.03289329860131522	27.885	0.844
2457449.77338	bb	12.666	0.01644664930065761	30.899	0.468
2457449.77374	ba	12.673	0.01644664930065761	32.713	0.495
2457450.76228	bb	12.42	0.021928865734210146	38.775	0.782
2457450.76264	ba	12.426	0.01644664930065761	41.074	0.621
2457451.76435	bb	12.64	0.01644664930065761	31.663	0.479
2457451.76471	ba	12.626	0.010964432867105073	34.147	0.344
2457452.75694	ba	12.846	0.03289329860131522	27.892	0.844
2457453.75659	bb	12.586	0.010964432867105073	33.3	0.336
2457453.75695	ba	12.575	0.010964432867105073	35.819	0.361
2457458.76014	bb	12.432	0.021928865734210146	38.312	0.773
2457458.7605	ba	12.436	0.01644664930065761	40.68	0.616
2457466.72031	bb	12.598	0.03289329860131522	32.896	0.995
2457466.72065	ba	12.623	0.03289329860131522	34.26	1.037
2457596.1179	bb	12.63	0.021928865734210146	31.946	0.644
2457602.11088	ba	12.633	0.01644664930065761	33.938	0.514
2457602.1112	bb	12.632	0.01644664930065761	31.885	0.482
2457609.08551	ba	12.445	0.01644664930065761	40.349	0.611
2457609.08584	bb	12.424	0.021928865734210146	38.619	0.779
2457611.08886	bb	12.652	0.01644664930065761	31.315	0.474
2457613.09185	bb	12.492	0.01644664930065761	36.297	0.549
2457618.09297	ba	12.786	0.03837551503486775	29.47	1.04
2457618.09333	bb	12.798	0.03837551503486775	27.392	0.967
2457630.09858	bb	12.606	0.010964432867105073	32.688	0.33
2457638.06753	ba	12.51	0.01644664930065761	38.016	0.575
2457638.0679	bb	12.514	0.01644664930065761	35.525	0.538
2457640.05899	bb	12.774	0.027411082167762682	27.985	0.706
2457640.06113	ba	12.78	0.027411082167762682	29.634	0.747
2457668.94003	ba	12.401	0.021928865734210146	42.022	0.848
2457668.94033	bb	12.392	0.021928865734210146	39.8	0.803
2457670.96918	ba	12.752	0.027411082167762682	30.403	0.767
2457670.96947	bb	12.737	0.027411082167762682	28.946	0.73
2457673.91506	ba	12.78	0.03289329860131522	29.643	0.897
2457673.91534	bb	12.769	0.03837551503486775	28.109	0.992
2457677.90579	ba	12.818	0.04933994790197283	28.636	1.3
2457697.1111	ba	12.762	0.027411082167762682	30.132	0.76
2457697.11126	bb	12.769	0.027411082167762682	28.095	0.709
2457698.96653	ba	12.394	0.021928865734210146	42.297	0.853
2457698.96668	bb	12.406	0.021928865734210146	39.301	0.793
2457702.89781	ba	12.387	0.021928865734210146	42.574	0.859
2457702.89795	bb	12.397	0.021928865734210146	39.599	0.799
2457710.98805	ba	12.551	0.01644664930065761	36.589	0.554
2457710.98812	bb	12.544	0.021928865734210146	34.584	0.698
2457737.99106	bb	12.769	0.03837551503486775	28.096	0.992
2457737.99115	ba	12.764	0.04385773146842029	30.084	1.214
2457744.94739	bb	12.61	0.010964432867105073	32.567	0.329
2457746.88346	bb	12.567	0.010964432867105073	33.849	0.341
2457756.84068	ba	12.82	0.027411082167762682	28.579	0.721
2457765.91703	bb	12.514	0.03289329860131522	35.567	1.076
2457765.91727	ba	12.49	0.03289329860131522	38.73	1.172
2457766.74814	bb	12.422	0.027411082167762682	38.692	0.976
2457766.74839	ba	12.414	0.027411082167762682	41.508	1.047
2457780.8808	bb	12.519	0.01644664930065761	35.364	0.535
2457780.8811	ba	12.513	0.01644664930065761	37.892	0.573
2457782.87353	bb	12.736	0.021928865734210146	28.996	0.585
2457782.87384	ba	12.754	0.027411082167762682	30.356	0.766
2457784.8663	bb	12.46	0.01644664930065761	37.345	0.565
2457784.86661	ba	12.467	0.01644664930065761	39.562	0.599
2457793.81506	bb	12.624	0.021928865734210146	32.116	0.648
2457793.8154	ba	12.642	0.021928865734210146	33.662	0.679
2457802.81725	bb	12.638	0.010964432867105073	31.727	0.32
2457802.8176	ba	12.637	0.01644664930065761	33.818	0.512
2457805.78939	bb	12.782	0.027411082167762682	27.788	0.701
2457805.78975	ba	12.78	0.027411082167762682	29.65	0.748
2457806.79843	bb	12.574	0.010964432867105073	33.665	0.34
2457806.79879	ba	12.583	0.010964432867105073	35.523	0.358
2457807.7929	bb	12.326	0.021928865734210146	42.302	0.853
2457807.79325	ba	12.33	0.021928865734210146	44.854	0.905
2457823.74292	ba	12.603	0.021928865734210146	34.888	0.704
2457829.72387	bb	12.494	0.021928865734210146	36.233	0.731
2457972.09797	ba	12.53	0.021928865734210146	37.302	0.753
2457972.0983	bb	12.556	0.021928865734210146	34.18	0.69
2457976.08474	ba	12.497	0.021928865734210146	38.466	0.776
2457976.08507	bb	12.524	0.021928865734210146	35.253	0.711
2457999.01842	ba	12.453	0.021928865734210146	40.046	0.808
2457999.01879	bb	12.468	0.027411082167762682	37.1	0.936
2458002.01137	ba	12.572	0.027411082167762682	35.889	0.905
2458002.01174	bb	12.596	0.027411082167762682	32.948	0.831
2458003.00699	ba	12.446	0.03289329860131522	40.332	1.221
2458003.00736	bb	12.438	0.027411082167762682	38.132	0.962
2458022.96184	bb	12.538	0.01644664930065761	34.794	0.526
2458027.05733	ba	12.626	0.01644664930065761	34.174	0.517
2458027.05765	bb	12.624	0.010964432867105073	32.107	0.324
2458027.95124	ba	12.634	0.021928865734210146	33.897	0.684
2458027.95155	bb	12.624	0.01644664930065761	32.132	0.486
2458029.07943	ba	12.465	0.01644664930065761	39.616	0.599
2458148.83949	bb	12.552	0.021928865734210146	34.333	0.693
2458148.83979	ba	12.518	0.027411082167762682	37.717	0.951
